fips,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Population per Square Mile,Ben Carson,Carly Fiorina,Chris Christie,Donald Trump,Jeb Bush,John Kasich,Marco Rubio,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz,Most Votes
31001,4.7,2511,14.8,49440,12.8,2853,0,0,0,22.5,0,360802,10976,120,55.7,0,0,0,2798,0,486,0,0,0,0,725,"('Votes', 'Donald Trump')"
31003,1.5,587,17.2,43518,11,0,0,0,0,0,0,57007,8534,11,7.8,0,0,0,772,0,86,0,0,0,0,217,"('Votes', 'Donald Trump')"
31005,0,31,20.7,40568,6.9,0,0,0,0,0,0,937,2519,0,0.6,0,0,0,68,0,8,0,0,0,0,32,"('Votes', 'Donald Trump')"
31007,4.7,66,25.3,36875,15.4,39,0,0,0,0,0,0,0,0,0.9,0,0,0,108,0,9,0,0,0,0,42,"('Votes', 'Donald Trump')"
31009,1.2,46,22.4,42917,17.7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,99,0,6,0,0,0,0,20,"('Votes', 'Donald Trump')"
31011,1.1,514,17.2,45246,9.7,703,0,0,0,0,0,81645,14818,0,8,0,0,0,740,0,154,0,0,0,0,187,"('Votes', 'Donald Trump')"
31013,1.7,998,11.6,46373,23.9,1229,0,0,0,24.6,0,82175,7443,1,10.5,0,0,0,1188,0,173,0,0,0,0,258,"('Votes', 'Donald Trump')"
31015,0.2,219,17.1,41279,10.5,0,0,0,0,0,0,13217,6300,0,3.9,0,0,0,327,0,43,0,0,0,0,68,"('Votes', 'Donald Trump')"
31017,0.9,343,13.4,33647,15.6,0,0,0,0,0,0,48132,15169,1,2.6,0,0,0,555,0,33,0,0,0,0,79,"('Votes', 'Donald Trump')"
31019,4.1,2989,15,50963,13.6,4571,0,0,1.5,22.9,0,739878,16483,277,47.6,0,0,0,3748,0,586,0,0,0,0,986,"('Votes', 'Donald Trump')"
31021,0.6,659,23.6,46817,9.7,549,0,0,0,0,0,40579,5793,9,14,0,0,0,603,0,96,0,0,0,0,104,"('Votes', 'Donald Trump')"
31023,1.3,795,19.5,50247,9.4,839,0,0,0,28.6,0,72333,8617,3,14.4,0,0,0,910,0,125,0,0,0,0,298,"('Votes', 'Donald Trump')"
31025,1.3,3091,27,64697,6.4,2225,0,0,0,0,0,183630,7196,63,45.3,0,0,0,1811,0,283,0,0,0,0,673,"('Votes', 'Donald Trump')"
31027,0.5,732,18.4,48038,10.1,0,0,0,0,0,0,121798,14277,9,12,0,0,0,775,0,180,0,0,0,0,337,"('Votes', 'Donald Trump')"
31029,6.2,274,10,45610,12.8,531,0,0,0,0,0,60445,16394,1,4.4,0,0,0,476,0,36,0,0,0,0,100,"('Votes', 'Donald Trump')"
31031,1.6,524,14.3,45464,13,0,0,0,0,0,0,78284,13802,29,1,0,0,0,1220,0,136,0,0,0,0,339,"('Votes', 'Donald Trump')"
31033,2.7,869,12.7,51529,14,590,0,0,0,36.6,0,0,0,28,8.4,0,0,0,1130,0,137,0,0,0,0,238,"('Votes', 'Donald Trump')"
31035,3.8,500,20,46784,9,876,0,0,0,24.1,0,60659,9604,10,11.4,0,0,0,702,0,73,0,0,0,0,177,"('Votes', 'Donald Trump')"
31037,22.3,633,17.4,51765,15.5,606,0,0,0,21,0,107576,10802,18,25.5,0,0,0,494,0,67,0,0,0,0,119,"('Votes', 'Donald Trump')"
31039,4.5,722,16.1,47500,11.6,851,0,0,0,0,0,174641,18835,14,16,0,0,0,783,0,130,0,0,0,0,199,"('Votes', 'Donald Trump')"
31041,0.7,926,15.9,44873,9.6,1488,0,0,0,20.2,0,118022,10906,35,4.2,0,0,0,1306,0,125,0,0,0,0,417,"('Votes', 'Donald Trump')"
31043,20.3,1167,16.2,47069,16.9,1683,0,0,5.4,0,0,170315,8368,27,79.5,0,0,0,819,0,84,0,0,0,0,194,"('Votes', 'Donald Trump')"
31045,3.7,777,13.1,40359,19.3,1055,0,0,0,0,0,164591,18763,1,6.6,0,0,0,831,0,129,0,0,0,0,253,"('Votes', 'Donald Trump')"
31047,18.1,1364,15.9,46078,14.8,1903,0,0,7,24.4,0,345341,13937,44,24,0,0,0,1950,0,286,0,0,0,0,453,"('Votes', 'Donald Trump')"
31049,1.8,238,23.8,44922,13.5,0,0,0,0,0,0,102008,54087,0,4.4,0,0,0,274,0,25,0,0,0,0,38,"('Votes', 'Donald Trump')"
31051,5.4,477,21.2,47325,11.2,0,0,0,0,0,0,37054,5948,4,12.6,0,0,0,513,0,111,0,0,0,0,205,"('Votes', 'Donald Trump')"
31053,5.4,2959,18.3,48626,10.7,2795,0,1,0,19.4,1233777,665022,18547,45,69.4,0,0,0,2760,0,457,0,0,0,0,575,"('Votes', 'Donald Trump')"
31055,8.9,34166,18.9,53325,14.3,43302,4.4,1.9,2.1,26.5,10012827,8109038,16306,2572,1574.4,0,0,0,23754,0,4916,0,0,0,0,6102,"('Votes', 'Donald Trump')"
31057,3.5,189,11.8,47431,8.1,190,0,0,0,43.2,0,14035,7074,0,2.2,0,0,0,219,0,26,0,0,0,0,62,"('Votes', 'Donald Trump')"
31059,1,502,14.9,48464,8.8,948,0,0,0,0,0,39676,6576,15,10.2,0,0,0,574,0,102,0,0,0,0,148,"('Votes', 'Donald Trump')"
31061,0.9,367,16.7,43011,12.9,240,0,0,0,0,0,17262,5522,2,5.6,0,0,0,333,0,30,0,0,0,0,64,"('Votes', 'Donald Trump')"
31063,1,259,18.6,50227,12,329,0,0,0,46.2,0,14785,5567,3,2.8,0,0,0,315,0,34,0,0,0,0,62,"('Votes', 'Donald Trump')"
31065,0.7,507,17.7,39603,16.2,631,0,0,0,38.5,0,50222,10789,5,6.9,0,0,0,546,0,57,0,0,0,0,116,"('Votes', 'Donald Trump')"
31067,0.7,1926,21,47654,11.7,2091,0,0,0,0,602634,238113,10321,11,26.2,0,0,0,1407,0,390,0,0,0,0,633,"('Votes', 'Donald Trump')"
31069,1.5,245,18.7,39400,9.4,0,0,0,0,0,0,12385,6720,0,1.2,0,0,0,372,0,22,0,0,0,0,61,"('Votes', 'Donald Trump')"
31071,0.2,182,10.9,41892,13,0,0,0,0,0,0,27142,15744,8,3.6,0,0,0,227,0,23,0,0,0,0,58,"('Votes', 'Donald Trump')"
31073,0.1,161,18.2,45893,8,0,0,0,0,0,0,2343,1195,6,4.5,0,0,0,259,0,40,0,0,0,0,43,"('Votes', 'Donald Trump')"
31075,0.7,50,22.8,44167,18.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,162,0,10,0,0,0,0,41,"('Votes', 'Donald Trump')"
31077,0.7,280,21.1,44950,12.1,180,0,0,0,0,0,25361,10871,0,4.5,0,0,0,125,0,23,0,0,0,0,64,"('Votes', 'Donald Trump')"
31079,13.3,4151,14.9,48712,13.7,5508,0,0,3.8,22.7,0,1087733,19639,216,107.3,0,0,0,3818,0,689,0,0,0,0,899,"('Votes', 'Donald Trump')"
31081,0.9,805,17.2,56065,10.1,1189,0,0,0,25.1,463376,101126,10863,36,16.8,0,0,0,1030,0,206,0,0,0,0,492,"('Votes', 'Donald Trump')"
31083,0.6,330,20.2,45920,12.1,338,0,0,0,0,0,25999,7708,8,6.2,0,0,0,436,0,71,0,0,0,0,151,"('Votes', 'Donald Trump')"
31085,3.7,133,18.8,49125,5.9,0,0,0,0,0,0,0,0,0,1.4,0,0,0,103,0,5,0,0,0,0,33,"('Votes', 'Donald Trump')"
31087,1.2,310,17.8,39702,15.5,304,0,0,0,15.1,0,0,0,0,4.1,0,0,0,305,0,23,0,0,0,0,62,"('Votes', 'Donald Trump')"
31089,2,821,14.3,44427,10.2,1258,0,0,0,20,0,143200,13980,10,4.3,0,0,0,1302,0,150,0,0,0,0,271,"('Votes', 'Donald Trump')"
31091,1.1,73,18.3,39327,12.8,100,0,0,0,0,0,0,0,3,1,0,0,0,119,0,11,0,0,0,0,23,"('Votes', 'Donald Trump')"
31093,0.7,608,23.8,49088,10.3,551,0,0,0,0,0,48446,7498,28,11,0,0,0,534,0,71,0,0,0,0,137,"('Votes', 'Donald Trump')"
31095,0.6,641,19.2,44843,13.6,0,0,0,0,0,127852,124811,16744,8,13.2,0,0,0,533,0,89,0,0,0,0,147,"('Votes', 'Donald Trump')"
31097,5.3,462,25.5,42364,13.7,260,0,0,0,0,0,34432,6828,3,13.9,0,0,0,326,0,57,0,0,0,0,82,"('Votes', 'Donald Trump')"
31099,2.4,590,19.2,56466,4.9,463,0,0,0,0,0,29729,4523,13,12.6,0,0,0,614,0,64,0,0,0,0,160,"('Votes', 'Donald Trump')"
31101,1.8,738,15.3,41970,11.2,1053,0,0,0,26.4,0,203776,25472,10,7.9,0,0,0,1253,0,144,0,0,0,0,260,"('Votes', 'Donald Trump')"
31103,0.1,58,16.6,36923,15.5,152,0,0,0,0,0,0,0,0,1.1,0,0,0,203,0,15,0,0,0,0,31,"('Votes', 'Donald Trump')"
31105,2.2,379,16.6,42180,13,464,0,0,0,0,0,49041,13589,0,4,0,0,0,439,0,40,0,0,0,0,83,"('Votes', 'Donald Trump')"
31107,0.6,825,16.6,42230,14,885,0,0,0,10.5,0,82386,9544,36,7.9,0,0,0,642,0,102,0,0,0,0,193,"('Votes', 'Donald Trump')"
31109,7,19683,18.2,51574,15.2,24564,1.6,2.4,2,27.5,0,3662691,13351,1923,340.8,0,0,0,13251,0,4660,0,0,0,0,6727,"('Votes', 'Donald Trump')"
31111,1.9,3307,14.2,48158,11.4,2811,0,0,1.3,28.9,0,634917,17911,54,14.2,0,0,0,3235,0,361,0,0,0,0,854,"('Votes', 'Donald Trump')"
31113,0,54,27.3,44417,12.1,0,0,0,0,0,0,0,0,0,1.3,0,0,0,166,0,12,0,0,0,0,60,"('Votes', 'Donald Trump')"
31115,0.2,67,20.2,38125,25.8,0,0,0,0,0,0,0,0,5,1.1,0,0,0,101,0,10,0,0,0,0,25,"('Votes', 'Donald Trump')"
31117,0,32,27.7,54926,13.6,0,0,0,0,0,0,0,0,0,0.6,0,0,0,114,0,9,0,0,0,0,41,"('Votes', 'Donald Trump')"
31119,6.9,2387,14.2,46566,14.2,3742,0,0,1.8,22.8,0,649732,19020,61,60.9,0,0,0,2280,0,347,0,0,0,0,760,"('Votes', 'Donald Trump')"
31121,1.3,822,19.2,50859,12.6,855,0,0,0,33.3,0,45568,6009,24,16.2,0,0,0,775,0,124,0,0,0,0,319,"('Votes', 'Donald Trump')"
31123,5,377,17.9,43886,13.8,276,0,0,0,21.4,0,46228,9242,7,3.5,0,0,0,695,0,79,0,0,0,0,140,"('Votes', 'Donald Trump')"
31125,0.2,237,19.8,44286,12.6,485,0,0,0,0,0,22402,6330,20,8.5,0,0,0,310,0,40,0,0,0,0,58,"('Votes', 'Donald Trump')"
31127,1.4,674,16.7,42672,10.4,757,0,0,0,0,0,59321,8542,4,17.8,0,0,0,472,0,79,0,0,0,0,175,"('Votes', 'Donald Trump')"
31129,0.9,469,18.5,37594,11.1,487,0,0,0,0,0,53345,11844,2,7.8,0,0,0,446,0,45,0,0,0,0,86,"('Votes', 'Donald Trump')"
31131,3,1209,21.2,50881,10.5,1647,0,0,0,0,405399,146815,9459,29,25.6,0,0,0,1255,0,277,0,0,0,0,383,"('Votes', 'Donald Trump')"
31133,0.9,201,18.3,37321,21.5,226,0,0,0,0,0,14362,5347,2,6.4,0,0,0,225,0,39,0,0,0,0,60,"('Votes', 'Donald Trump')"
31135,0.7,154,17.3,58625,5.8,295,0,0,0,14.2,0,44652,15558,0,3.4,0,0,0,331,0,59,0,0,0,0,125,"('Votes', 'Donald Trump')"
31137,1.9,722,14.1,50000,9.1,1198,0,0,0,0,0,94533,10350,14,17,0,0,0,963,0,165,0,0,0,0,308,"('Votes', 'Donald Trump')"
31139,0.5,709,18.2,51924,5.6,770,0,0,0,0,0,41414,5717,23,12.7,0,0,0,617,0,69,0,0,0,0,177,"('Votes', 'Donald Trump')"
31141,6.8,2258,15.5,51213,10.7,3495,0,0,2.2,0,2353587,494298,15542,61,47.8,0,0,0,2902,0,467,0,0,0,0,738,"('Votes', 'Donald Trump')"
31143,2.5,423,18.9,52848,8.3,645,0,0,0,10.2,0,35465,6843,2,12.3,0,0,0,436,0,99,0,0,0,0,156,"('Votes', 'Donald Trump')"
31145,1.4,890,11.3,42345,12.7,1202,0,0,0,0,0,175905,16520,5,15.4,0,0,0,1178,0,127,0,0,0,0,227,"('Votes', 'Donald Trump')"
31147,0.4,825,17.5,38582,17.2,1084,0,0,0,16.1,0,70387,8481,4,15.2,0,0,0,699,0,107,0,0,0,0,164,"('Votes', 'Donald Trump')"
31149,0.3,124,14.1,43500,10,0,0,0,0,0,0,0,0,2,1.5,0,0,0,308,0,31,0,0,0,0,74,"('Votes', 'Donald Trump')"
31151,11.2,912,19.7,44109,16.8,603,0,0,0,22.4,951752,102412,7410,11,24.7,0,0,0,562,0,102,0,0,0,0,176,"('Votes', 'Donald Trump')"
31153,5.4,18098,20.3,69965,6.6,11983,2.3,3.1,2,28,587723,2285801,15630,1276,664.6,0,0,0,9459,0,1682,0,0,0,0,2837,"('Votes', 'Donald Trump')"
31155,1.3,1883,26.8,59870,8,1838,0,0,0,14.7,0,148986,7398,56,27.7,0,0,0,1772,0,286,0,0,0,0,533,"('Votes', 'Donald Trump')"
31157,4.3,3008,15.8,43444,13.7,3676,0,0,0,27.9,177862,519759,14283,29,50,0,0,0,2397,0,403,0,0,0,0,778,"('Votes', 'Donald Trump')"
31159,1.2,1113,20.6,59435,8.8,1276,0,0,0,27.8,0,109761,6662,71,29.3,0,0,0,935,0,228,0,0,0,0,467,"('Votes', 'Donald Trump')"
31161,1.4,536,16.1,38548,16,520,0,0,0,0,0,50250,9302,1,2.2,0,0,0,809,0,55,0,0,0,0,134,"('Votes', 'Donald Trump')"
31163,0.4,256,26.1,41835,13.5,0,0,0,0,0,0,35456,12043,3,5.6,0,0,0,263,0,42,0,0,0,0,57,"('Votes', 'Donald Trump')"
31165,2.6,130,20.2,42014,9.3,0,0,0,0,0,0,0,0,3,0.6,0,0,0,191,0,25,0,0,0,0,81,"('Votes', 'Donald Trump')"
31167,1.6,317,17.6,51493,8.5,596,0,0,0,0,0,33003,5201,22,14.3,0,0,0,537,0,100,0,0,0,0,250,"('Votes', 'Donald Trump')"
31169,0.9,477,14.5,44422,13.4,532,0,0,0,0,0,54943,10654,9,9.1,0,0,0,466,0,86,0,0,0,0,132,"('Votes', 'Donald Trump')"
31171,3.3,73,16.5,55089,7.7,0,0,0,0,0,0,0,0,0,0.9,0,0,0,176,0,14,0,0,0,0,30,"('Votes', 'Donald Trump')"
31173,1,400,16.7,41400,26.9,302,0,0,0,0,0,54072,7443,2,17.6,0,0,0,238,0,32,0,0,0,0,58,"('Votes', 'Donald Trump')"
31175,1.6,383,13.4,40445,15.2,439,0,0,0,0,0,66843,15780,11,7.5,0,0,0,514,0,54,0,0,0,0,128,"('Votes', 'Donald Trump')"
31177,1,1809,22.4,65409,7.7,2164,0,0,0,22.1,724196,642646,32377,71,51.9,0,0,0,2296,0,367,0,0,0,0,572,"('Votes', 'Donald Trump')"
31179,3.5,802,14.7,52147,15,838,0,0,0,0,180043,79455,8580,35,21.7,0,0,0,706,0,149,0,0,0,0,244,"('Votes', 'Donald Trump')"
31181,1.7,330,17.1,41045,15.5,523,0,0,0,0,0,23738,6642,4,6.6,0,0,0,370,0,26,0,0,0,0,85,"('Votes', 'Donald Trump')"
31183,1.6,71,14,38807,16,27,0,0,0,0,0,0,0,0,1.4,0,0,0,79,0,15,0,0,0,0,20,"('Votes', 'Donald Trump')"
31185,1.6,1185,12.9,49633,8.9,1509,0,0,0,25.6,353197,241319,16968,16,23.9,0,0,0,1048,0,180,0,0,0,0,368,"('Votes', 'Donald Trump')"
32001,5.9,3528,18.2,49830,15,1601,0,0,0,26.4,0,265255,10725,38,5,108,0,0,538,0,43,342,0,0,0,312,"('Votes', 'Donald Trump')"
32003,21.8,151360,24.1,52873,15.1,152145,5.2,9.8,9.4,29.3,7180673,26676633,14509,10036,247.3,1488,0,0,20132,0,1399,10114,0,0,0,7857,"('Votes', 'Donald Trump')"
32005,6.3,5677,24.6,60100,10.2,6722,0,2.6,3.2,27.4,751816,670386,14645,156,66.2,281,0,0,1683,0,199,1251,0,0,0,1195,"('Votes', 'Donald Trump')"
32007,9.3,4038,30.3,70238,8.8,2947,1.4,2.7,0,28,0,791435,16842,350,2.8,172,0,0,600,0,37,503,0,0,0,1039,"('Votes', 'Ted Cruz')"
32009,13.1,108,17.2,30284,22.3,75,0,0,0,0,0,0,0,0,0.2,7,0,0,46,0,3,8,0,0,0,9,"('Votes', 'Donald Trump')"
32011,1.6,193,14.8,64632,13.9,78,0,0,0,0,0,16289,10605,0,0.5,8,0,0,81,0,7,31,0,0,0,67,"('Votes', 'Donald Trump')"
32013,12.6,1334,31.1,59472,12.3,1115,0,0,0,23.6,0,333593,18936,20,1.7,85,0,0,361,0,42,182,0,0,0,189,"('Votes', 'Donald Trump')"
32015,11.2,530,28.1,72742,9.3,261,0,0,0,19.5,0,54981,10812,7,1.1,20,0,0,165,0,9,72,0,0,0,148,"('Votes', 'Donald Trump')"
32017,3,591,28.6,40143,17.3,409,0,0,0,32.3,0,31053,6970,12,0.5,27,0,0,82,0,3,46,0,0,0,127,"('Votes', 'Ted Cruz')"
32019,7.2,6101,30.8,46137,15,3857,1.6,0,7.6,29.1,573568,371385,7100,140,26,208,0,0,1399,0,67,506,0,0,0,711,"('Votes', 'Donald Trump')"
32021,4.7,813,12.6,35017,20.5,342,0,0,0,32.5,0,0,0,1,1.3,13,0,0,97,0,6,38,0,0,0,37,"('Votes', 'Donald Trump')"
32023,8,7469,26.5,39876,18.9,3179,0,3.8,0,29.3,0,396798,9004,0,2.4,83,0,0,980,0,24,220,0,0,0,408,"('Votes', 'Donald Trump')"
32027,11.1,725,22.6,52101,18,223,0,0,0,0,0,43044,6751,2,1.1,21,0,0,118,0,12,57,0,0,0,82,"('Votes', 'Donald Trump')"
32029,3.9,630,26.6,61573,11,0,0,0,0,0,0,6765,1580,6,15.3,70,0,0,161,0,8,57,0,0,0,79,"('Votes', 'Donald Trump')"
32031,14.9,36058,21.5,53040,15.1,40200,1,4.6,5.2,27.1,0,6667427,16409,2210,66.9,794,0,0,6850,0,731,3815,0,0,0,3240,"('Votes', 'Donald Trump')"
32033,2.4,1168,21.4,48586,12.9,893,0,0,0,0,0,88805,9748,3,1.1,26,0,0,172,0,17,98,0,0,0,117,"('Votes', 'Donald Trump')"
32510,11,6232,16.6,51957,16.2,8470,0.6,3.1,5.2,20,621630,991506,18025,35,382.1,208,0,0,1066,0,102,600,0,0,0,462,"('Votes', 'Donald Trump')"
34001,16.3,16672,23.9,54235,14.4,21027,7,7.4,0,27.8,0,4429395,16409,722,494.1,0,0,0,11921,0,1889,0,0,0,0,1047,"('Votes', 'Donald Trump')"
34003,29.6,37238,30.8,83794,7.2,106754,4.6,13.3,8.4,27.1,11973822,16474977,18602,3408,3884.5,0,0,0,34395,0,5140,0,0,0,0,2386,"('Votes', 'Donald Trump')"
34005,9.5,36014,28.5,78446,5.5,34702,8.8,4.7,0,27.7,6072287,7005059,15695,1000,561.9,0,0,0,20602,0,4438,0,0,0,0,1950,"('Votes', 'Donald Trump')"
34007,10.5,29784,28,61683,13,38807,8.6,7.2,0,27.8,4150100,5859348,11321,1506,2321.5,0,0,0,13329,0,2664,0,0,0,0,1735,"('Votes', 'Donald Trump')"
34009,5.4,8802,21.8,56494,10.1,11290,1.3,0,0,27,0,1584880,16390,638,386.9,0,0,0,8338,0,1451,0,0,0,0,729,"('Votes', 'Donald Trump')"
34011,10.5,8555,23.3,50750,17.5,8637,9.5,3.7,8.6,21.4,2591390,1952706,12566,212,324.4,0,0,0,4949,0,591,0,0,0,0,440,"('Votes', 'Donald Trump')"
34013,24.8,27099,32.4,55095,16.6,67880,21,6.4,11.4,30.9,10422670,7750635,10077,2617,6211.5,0,0,0,11600,0,2199,0,0,0,0,847,"('Votes', 'Donald Trump')"
34015,5.3,19351,28.2,74524,8.1,20252,7.6,3.1,2.2,27.5,15679384,4352549,15216,491,895.3,0,0,0,11857,0,1788,0,0,0,0,1159,"('Votes', 'Donald Trump')"
34017,41.2,16139,34.2,58442,16.8,55520,11.8,12.6,25.5,27.7,2614244,6099871,10350,4621,13731.4,0,0,0,6506,0,905,0,0,0,0,765,"('Votes', 'Donald Trump')"
34019,8.4,7291,33.6,106143,4,15120,0,3.4,0,29.8,0,2186600,16865,348,300,0,0,0,12450,0,3051,0,0,0,0,898,"('Votes', 'Donald Trump')"
34021,20.9,17493,27.2,73480,11.2,30067,7.6,10,4.8,29.9,0,5089133,14004,368,1632.2,0,0,0,8669,0,2288,0,0,0,0,902,"('Votes', 'Donald Trump')"
34023,31,33164,32.4,79596,8.5,67778,0,19.5,9.4,26,12207299,11131032,14274,1901,2621.6,0,0,0,20995,0,2571,0,0,0,0,1343,"('Votes', 'Donald Trump')"
34025,13.2,35366,33.4,84526,7,63391,3.1,5.9,3.8,25.7,3468419,11225081,17511,1484,1344.7,0,0,0,35209,0,4475,0,0,0,0,1985,"('Votes', 'Donald Trump')"
34027,18.5,23769,30,98633,4.4,52546,2.1,7.2,5.2,24.3,7631668,8756311,18032,1591,1069.8,0,0,0,38252,0,9296,0,0,0,0,3133,"('Votes', 'Donald Trump')"
34029,7.7,48709,30.7,61136,10.4,45546,2.2,2.5,3.3,25.6,0,7307436,12922,2937,917,0,0,0,44672,0,3741,0,0,0,0,2354,"('Votes', 'Donald Trump')"
34031,28.4,16098,26.5,57654,16.3,43366,9.5,6.2,17.9,25.4,5178299,6598022,13546,518,2715.3,0,0,0,16662,0,1882,0,0,0,0,1233,"('Votes', 'Donald Trump')"
34033,4.5,5548,26.4,59718,12.4,4585,6.4,0,2.3,25.6,1440380,669436,10146,51,199.1,0,0,0,2994,0,461,0,0,0,0,381,"('Votes', 'Donald Trump')"
34035,23.3,13757,31.7,99020,5,32225,5.7,11.1,6.4,27.5,6401528,5755996,17946,1310,1071.7,0,0,0,16861,0,4136,0,0,0,0,1345,"('Votes', 'Donald Trump')"
34037,7.3,9652,37.7,87335,5.7,14840,0,2.5,0,25.8,0,1722382,11359,222,287.6,0,0,0,14024,0,1989,0,0,0,0,1179,"('Votes', 'Donald Trump')"
34039,29.2,20109,29.4,68507,10.8,48019,13.1,5.7,14.6,25.9,18574672,7312120,14069,1966,5216.1,0,0,0,12387,0,3109,0,0,0,0,943,"('Votes', 'Donald Trump')"
34041,9,7042,34.4,70912,7.8,9552,2.7,2.8,4.6,25.8,2212191,1550611,14137,244,304.5,0,0,0,10025,0,1442,0,0,0,0,767,"('Votes', 'Donald Trump')"
35001,10.9,55419,21.6,48801,18,53235,1.8,3.6,24,31.4,0,9396128,14942,1525,570.8,0,0,0,21184,0,3230,0,0,0,0,3978,"('Votes', 'Donald Trump')"
35003,1.6,501,20.6,39826,19.7,386,0,0,0,0,0,7206,2084,0,0.5,0,0,0,501,0,14,0,0,0,0,67,"('Votes', 'Donald Trump')"
35005,14,4801,17.4,39131,21.3,4032,0,1.4,23,26.3,661458,836078,13392,54,10.8,0,0,0,3612,0,202,0,0,0,0,553,"('Votes', 'Donald Trump')"
35006,5.2,1858,22.8,37237,27.6,1513,0,1.7,22.1,26.6,0,217448,7992,0,6,0,0,0,676,0,40,0,0,0,0,150,"('Votes', 'Donald Trump')"
35007,4.4,1390,14.5,37734,17.7,1363,0,0,18.6,21,0,158777,12049,13,3.7,0,0,0,568,0,61,0,0,0,0,110,"('Votes', 'Donald Trump')"
35009,8.2,5584,15,39871,18.9,2745,1.8,0,0,26.4,0,591302,13109,141,34.4,0,0,0,2583,0,126,0,0,0,0,354,"('Votes', 'Donald Trump')"
35011,4.6,153,14.6,37660,23.5,179,0,0,0,0,0,12426,6641,0,0.9,0,0,0,151,0,13,0,0,0,0,21,"('Votes', 'Donald Trump')"
35013,17.1,16154,19.8,37933,27,15497,0.8,0,42.1,29,931885,1925550,9715,617,55,0,0,0,4889,0,677,0,0,0,0,1016,"('Votes', 'Donald Trump')"
35015,5,4448,17.8,49165,12.5,3498,1.2,0.8,16.2,28.4,0,562792,10980,336,12.9,0,0,0,3409,0,177,0,0,0,0,493,"('Votes', 'Donald Trump')"
35017,4.5,3003,19.9,37899,20.2,2244,0,0,10.2,25.4,0,261444,8747,4,7.4,0,0,0,1248,0,90,0,0,0,0,206,"('Votes', 'Donald Trump')"
35019,3.4,403,17.8,29071,17.5,286,0,0,38.1,0,0,109941,24941,0,1.5,0,0,0,66,0,1,0,0,0,0,30,"('Votes', 'Donald Trump')"
35021,2,103,21.1,34063,16.7,0,0,0,0,0,0,1270,1789,0,0.3,0,0,0,107,0,7,0,0,0,0,28,"('Votes', 'Donald Trump')"
35023,5.9,338,17.3,34080,24.3,310,0,0,28.4,0,0,113382,22609,0,1.4,0,0,0,282,0,11,0,0,0,0,41,"('Votes', 'Donald Trump')"
35025,15.5,3814,17.9,50694,15,4313,0.9,0,0,22.4,280360,765930,13217,276,14.7,0,0,0,3112,0,126,0,0,0,0,445,"('Votes', 'Donald Trump')"
35027,6.7,2186,19.3,43014,14.7,3100,0,0,16.8,27.3,0,245639,11791,59,4.2,0,0,0,2179,0,130,0,0,0,0,273,"('Votes', 'Donald Trump')"
35028,9.7,1809,16,106686,4.4,1496,0,2.7,6.1,49.3,0,97901,5279,3,164.4,0,0,0,787,0,326,0,0,0,0,220,"('Votes', 'Donald Trump')"
35029,15.6,2177,20.8,29282,29.7,1320,0,0,36.7,27.7,0,236777,8835,7,8.5,0,0,0,1123,0,79,0,0,0,0,143,"('Votes', 'Donald Trump')"
35031,2.7,3162,22.9,30458,35,5543,0,0,10.8,43.2,0,926423,13254,4,13.1,0,0,0,755,0,88,0,0,0,0,294,"('Votes', 'Donald Trump')"
35033,3.2,398,24.1,28481,19.7,409,0,0,0,0,0,14120,2799,0,2.5,0,0,0,123,0,5,0,0,0,0,51,"('Votes', 'Donald Trump')"
35035,11.7,8882,20.4,39263,21.8,3801,0,1.9,19.4,32.9,0,527819,8338,0,9.6,0,0,0,3256,0,243,0,0,0,0,595,"('Votes', 'Donald Trump')"
35037,1,880,14.4,30802,21.4,443,0,0,19.2,16.3,0,143904,16018,0,3.1,0,0,0,695,0,32,0,0,0,0,120,"('Votes', 'Donald Trump')"
35039,6,2661,26.3,40250,21.2,2628,0,0,37.1,38.9,0,313533,7689,0,6.9,0,0,0,465,0,48,0,0,0,0,132,"('Votes', 'Donald Trump')"
35041,8.6,1180,15.2,38764,25.4,1254,0,0,0,37.3,0,166682,8752,20,8.1,0,0,0,966,0,53,0,0,0,0,145,"('Votes', 'Donald Trump')"
35043,5.5,14229,28.7,58017,14.2,8217,1.6,2.3,22.5,35.7,0,1117438,9484,943,35.5,0,0,0,5676,0,596,0,0,0,0,1063,"('Votes', 'Donald Trump')"
35045,3.6,7752,25,48196,22.4,7809,1.2,0.9,8.5,29.1,668723,1742017,14245,173,23.6,0,0,0,5749,0,393,0,0,0,0,1212,"('Votes', 'Donald Trump')"
35047,4,2443,20.3,28275,29.4,1772,0,0,54.1,29,0,277210,9725,0,6.2,0,0,0,344,0,33,0,0,0,0,126,"('Votes', 'Donald Trump')"
35049,13.5,11185,22.1,52917,17,20479,0.7,1.1,16.3,33.7,0,2426284,16923,161,75.5,0,0,0,2862,0,562,0,0,0,0,629,"('Votes', 'Donald Trump')"
